time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
224.0;1.0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;36.0;1.6000000000000192;0.9000000000000066;210.0;2.9000000000001336;1.0;2810.6000000000063;0;2.5;1.75614806329012;11.786033991906702
225.0;1.0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;55.0;6.40000000000002;1.2000000000000066;220.0;12.900000000000134;1.0;2750.6000000000063;0;1.8520455517042946;1.3009864835002316;13.731308730778567
226.0;1.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;50.0;6.40000000000002;1.2000000000000066;220.0;22.900000000000134;1.0;2690.6000000000063;0;1.372029090235066;0.9637944918376067;15.172403701566715
227.0;1.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;45.0;6.40000000000002;1.2000000000000066;220.0;2.500000000000135;1.0;2934.6000000000063;0;1.0164241493514978;0.7139965205459763;16.239993113659366
228.0;1.0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;40.0;6.40000000000002;1.2000000000000066;220.0;12.500000000000135;1.0;2874.6000000000063;0;0.7529855297805053;0.5289416319238077;17.030882802344482
229.0;1.0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;66.0;4.200000000000021;1.5000000000000067;230.0;2.1000000000001364;1.0;3018.6000000000063;0;0.5578254003710746;4.39184959860628;12.616788294271709
230.0;1.0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;61.0;4.200000000000021;1.5000000000000067;230.0;12.100000000000136;1.0;2958.6000000000063;0;0.4132472205539664;7.253562205141221;9.346746654880294
231.0;1.0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;55.0;5.200000000000021;2.300000000000007;230.0;12.600000000000135;1.0;2923.0000000000064;0;0.3061410706324548;5.3735710464168776;11.924240226031218
232.0;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;50.0;5.200000000000021;0.7000000000000068;230.0;7.800000000000139;1.0;3067.0000000000064;0;0.2267948832235313;3.9808393413133483;13.833694427229812
233.0;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;45.0;5.200000000000021;0.7000000000000068;230.0;17.80000000000014;1.0;3007.0000000000064;0;0.16801378184937446;2.9490783176515363;15.248252891034985
234.0;1.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;40.0;5.200000000000021;0.7000000000000068;230.0;7.400000000000141;1.0;3151.0000000000064;0;0.12446767091965989;2.1847309519336453;16.2961835752414
235.0;0.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;35.0;5.200000000000021;0.7000000000000068;230.0;17.40000000000014;1.0;3091.0000000000064;0;2.0922079185031;1.6184884964797588;12.07250972011297
236.0;0.0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;1;61.0;3.0000000000000213;1.0000000000000069;240.0;7.000000000000142;1.0;3235.0000000000064;0;1.5499457474816671;5.199005768155963;8.943535170016835
237.0;0.0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;56.0;3.0000000000000213;1.0000000000000069;240.0;17.000000000000142;1.0;3175.0000000000064;0;1.148228050802564;3.8515182024792884;11.625533811256236
238.0;0.0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;51.0;3.0000000000000213;1.0000000000000069;240.0;27.000000000000142;1.0;3115.0000000000064;1;0.8506282615323926;2.8532748616839547;13.612407272529996
239.0;0.0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;46.0;3.0000000000000213;1.0000000000000069;240.0;6.6000000000001435;1.0;3359.0000000000064;0;0.63016091517001;2.113758006148582;15.084319334830548
240.0;0.0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;41.0;3.0000000000000213;1.0000000000000069;240.0;16.600000000000144;1.0;3299.0000000000064;0;0.4668346879194098;1.565910445066728;16.174738609824
time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
200.0;1.0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;44.0;2.200000000000017;0.8000000000000105;185.0;2.4000000000001123;1.0;1941.8000000000056;0;4.240498791290859;0.5577969971604775;10.055627106286964
201.0;1.0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;73.0;7.000000000000018;1.1000000000000105;190.0;2.4000000000001123;1.0;1861.8000000000056;1;3.1414387693670696;4.4132261789380305;7.4493917807183605
202.0;1.0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;78.0;7.000000000000018;1.1000000000000105;185.0;2.4000000000001123;1.0;1781.8000000000056;1;1.7240581507055464;5.385302762442841;4.088312891081436
203.0;1.0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;72.0;8.000000000000018;1.9000000000000106;185.0;2.9000000000001123;1.0;1746.2000000000057;1;1.2772136915574959;6.952803293032117;3.0286966815610796
204.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;90.0;13.800000000000018;3.0000000000000107;195.0;3.4000000000001123;1.0;1710.6000000000058;1;0.9461831744099525;8.114036247020913;2.2437136866187024
205.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;1;84.0;14.800000000000018;3.8000000000000105;195.0;3.9000000000001123;1.0;1675.000000000006;1;0.7009497357053606;8.974298777791867;1.6621839810400847
time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
200.0;1.0;0;1;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;46.0;5.200000000000017;0.8000000000000025;195.0;23.000000000000128;1.0;2036.4000000000037;1;3.1414387693670696;0.7984218502317636;12.193400160001072
201.0;1.0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;75.0;10.000000000000018;1.1000000000000025;200.0;23.000000000000128;1.0;1956.4000000000037;1;2.327235079503078;0.5914854544421001;9.033093010592168
202.0;1.0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;77.0;3.0000000000000178;1.1000000000000025;200.0;12.60000000000013;1.0;2100.4000000000037;1;1.7240581507055464;3.4014560846457855;6.691879891359352
203.0;1.0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;71.0;4.000000000000018;1.9000000000000026;200.0;13.100000000000128;1.0;2064.800000000004;1;1.2772136915574959;5.483133527081165;4.957466554132602
204.0;1.0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;65.0;5.000000000000018;2.700000000000003;200.0;13.600000000000128;1.0;2029.200000000004;1;0.9461831744099525;7.025278106019412;3.6725815517216414
