time;NSC_res;NSC_G;NSC_PC;Liver_res;Liver_G;Liver_PC;Liver_res2;Pancreas_res;Pancreas_G;Pancreas_PC;Beta_res;Beta_res2;Beta_G;Beta_PC;Alpha_res;Alpha_G;Alpha_PC;Surrenal_res;Surrenal_G;Surrenal_PC;Glucose;Glycogene;AcidesGras;AcidesAmines;AcetylCoA;Pyruvate;ATP;AMPK;Cortisol;Insulin;Glucagon
384.0;0.0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;66.0;11.400000000000038;2.400000000000011;300.0;10.900000000000238;1.0;3823.4000000000124;1;1.1812131899636797;12.385670932343334;2.6291666355802206
385.0;0.0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;60.0;12.400000000000038;3.200000000000011;300.0;11.400000000000238;1.0;3787.8000000000125;1;0.8750642536346692;9.175530702047862;1.9477345488462776
386.0;0.0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;54.0;13.400000000000038;4.000000000000011;300.0;11.900000000000238;1.0;3752.2000000000126;1;0.6482635433598112;6.7974003285015705;6.442917242836608
387.0;0.0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;48.0;14.400000000000038;4.8000000000000105;300.0;12.400000000000238;1.0;3716.6000000000126;1;0.480245444724641;5.035638016621858;9.773030487837776
388.0;0.0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;50.0;7.400000000000038;3.2000000000000104;300.0;7.600000000000243;1.0;3860.6000000000126;0;0.3557745758514088;3.73049239547102;12.240039056668163
389.0;0.0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;52.0;0.40000000000003766;1.6000000000000103;300.0;2.800000000000246;1.0;4004.6000000000126;0;0.26356428824603356;2.7636167386795205;14.06764395503564
390.0;0.0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;47.0;0.40000000000003766;1.021405182655144E-14;300.0;18.400000000000247;1.0;3944.6000000000126;0;0.19525322705367;2.0473376349947743;15.421566963953428
391.0;1.0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;42.0;0.40000000000003766;1.021405182655144E-14;300.0;28.400000000000247;1.0;3884.6000000000126;0;0.14464714824826325;1.5167050238915452;16.42457779835994
392.0;1.0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;37.0;0.40000000000003766;1.021405182655144E-14;300.0;8.000000000000249;1.0;4128.600000000013;0;1.107157242991963;1.123602717098357;12.167626500029458
393.0;1.0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;1;1;56.0;5.200000000000038;0.30000000000001026;310.0;18.00000000000025;1.0;4068.600000000013;0;0.8202022587681823;0.8323853656339484;14.013999413671542
394.0;1.0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;51.0;5.200000000000038;0.30000000000001026;310.0;28.00000000000025;1.0;4008.600000000013;0;0.6076207779397708;0.6166462454904428;15.381826110270788
395.0;1.0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;1;46.0;5.200000000000038;0.30000000000001026;310.0;7.60000000000025;1.0;4252.600000000013;0;0.4501365435625822;0.45682277437429164;16.395137049846397
396.0;1.0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;41.0;5.200000000000038;0.30000000000001026;310.0;17.60000000000025;1.0;4192.600000000013;0;0.33346935326585075;0.3384226348788486;17.645816257100115
397.0;1.0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;67.0;3.000000000000039;0.6000000000000103;320.0;27.60000000000025;1.0;4132.600000000013;0;0.24704017293829075;4.750709654209367;13.072342202061439
398.0;1.0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;62.0;3.000000000000039;0.6000000000000103;320.0;7.2000000000002515;1.0;4376.600000000013;0;0.18301186135304842;8.019412273006843;9.684229290273684
399.0;1.0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;56.0;4.000000000000039;1.4000000000000103;320.0;4.800000000000251;1.0;4370.000000000013;0;0.13557852149121458;5.94092673100206;12.674253511494326
400.0;1.0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;51.0;4.000000000000039;1.4000000000000103;320.0;14.800000000000251;1.0;4310.000000000013;0;0.10043903905377963;4.401146770061401;14.889317934854242
401.0;1.0;1;0;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;46.0;4.000000000000039;1.4000000000000103;320.0;24.800000000000253;1.0;4250.000000000013;1;0.07440707019880259;3.260449719155977;16.530278019663108
402.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;41.0;4.000000000000039;1.4000000000000103;320.0;4.400000000000254;1.0;4494.000000000013;0;0.05512211335081661;2.415400559567338;17.245931149900933
403.0;0.0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;36.0;4.000000000000039;1.4000000000000103;320.0;14.400000000000254;1.0;4434.000000000013;0;5.0;1.789372744772301;12.776100028469022
404.0;0.0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;65.0;8.80000000000004;1.7000000000000104;325.0;14.400000000000254;1.0;4354.000000000013;1;3.7040911034085893;5.3255999329185775;9.464767690342066
